global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,domain_l1,domain_l2,domain_l3,tax_confidence,scraped_at,master_built_at
https://www.linkedin.com/jobs/view/4330603333/,linkedin,4330603333,https://www.linkedin.com/jobs/view/4330603333/,AI Developer,Comstream,https://www.linkedin.com/company/comstream/life,"Sofia, Sofia City, Bulgaria",Qatar,1 month ago,,,Full-time,,,,,,IT,AI,NLP,Other,1.0,2026-02-24 08:03:50.873450,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370628969/,linkedin,4370628969,https://www.linkedin.com/jobs/view/4370628969/,Customer Support Specialist,iPlayTech,https://www.linkedin.com/company/iplaytech/life,European Union,Qatar,2 weeks ago,Actively reviewing applicants,Remote,Full-time,,,,,,Non-IT,Customer Support,Chat Support,Other,0.9,2026-02-24 08:03:48.616360,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373102386/,linkedin,4373102386,https://www.linkedin.com/jobs/view/4373102386/,Junior Tax Consultant | Tax Path,Deloitte,https://www.linkedin.com/company/deloitte/life,"Sofia, Sofia City, Bulgaria",Qatar,4 days ago,,Hybrid,Full-time,,,,,,Non-IT,Finance,Tax,Other,0.9,2026-02-24 08:03:46.349599,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4330820263/,linkedin,4330820263,https://www.linkedin.com/jobs/view/4330820263/,DevOps Engineer,Comstream,https://www.linkedin.com/company/comstream/life,"Sofia, Sofia City, Bulgaria",Qatar,1 month ago,,,Full-time,,,,,,IT,DevOps,Cloud,Other,0.64,2026-02-24 08:03:26.679323,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4327939131/,linkedin,4327939131,https://www.linkedin.com/jobs/view/4327939131/,Electrical Test Engineer,Visteon Corporation,https://www.linkedin.com/company/visteon/life,"Sofia, Sofia City, Bulgaria",Qatar,Reposted 1 day ago,,,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:03:24.420949,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4365366782/,linkedin,4365366782,https://www.linkedin.com/jobs/view/4365366782/,"Senior Manager, Information Security",Echo Base Global,https://www.linkedin.com/company/echobase-global/life,Bulgaria,Qatar,1 month ago,21 applicants No response insights available yet,Remote,Full-time,,,,,,IT,Security,Defensive,Other,0.61,2026-02-24 08:03:22.098006,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4372564156/,linkedin,4372564156,https://www.linkedin.com/jobs/view/4372564156/,"Диспечер, електроразпределение",EVN Bulgaria,https://www.linkedin.com/company/evn-bulgaria/life,"Plovdiv, Bulgaria",Qatar,1 week ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:03:19.741985,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4372147277/,linkedin,4372147277,https://www.linkedin.com/jobs/view/4372147277/,Senior Machine Learning Engineer,TREQS,https://www.linkedin.com/company/t-reqs/life,European Union,Qatar,Reposted 1 week ago,Actively reviewing applicants,Remote,Full-time,,,,,,IT,AI,ML,Other,0.64,2026-02-24 08:03:17.415205,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4361891693/,linkedin,4361891693,https://www.linkedin.com/jobs/view/4361891693/,Head of R&D Department,Festo Bulgaria,https://www.linkedin.com/company/festobulgaria/life,"Sofia City, Bulgaria",Qatar,2 weeks ago,,Hybrid,Full-time,,,,,,Non-IT,Management,General,Other,0.54,2026-02-24 08:02:57.289985,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4351237876/,linkedin,4351237876,https://www.linkedin.com/jobs/view/4351237876/,Монтьори - Електро и КИПиА,Aurubis Bulgaria,https://www.linkedin.com/company/aurubis-bulgaria/life,"Pirdop, Sofia, Bulgaria",Qatar,Reposted 6 days ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:02:55.015500,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4361877739/,linkedin,4361877739,https://www.linkedin.com/jobs/view/4361877739/,Education Professional,,,"Plovdiv, Plovdiv, Bulgaria",Qatar,1 week ago,6 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:02:52.696790,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4355984002/,linkedin,4355984002,https://www.linkedin.com/jobs/view/4355984002/,Call Center Operator,Beko Balkans,https://www.linkedin.com/company/beko-balkans/life,"Sofia City, Bulgaria",Qatar,3 weeks ago,Actively reviewing applicants,Remote,Full-time,,,,,,Non-IT,Customer Support,Call Center,Other,0.54,2026-02-24 08:02:50.394447,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375101563/,linkedin,4375101563,https://www.linkedin.com/jobs/view/4375101563/,Kindergarten English Teacher,Elevate,https://www.linkedin.com/company/elevate-ats/life,"Shanghai, Shanghai, China",Saudi Arabia,5 days ago,34 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Education,Other,Other,0.78,2026-02-24 08:02:30.278174,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4299973334/,linkedin,4299973334,https://www.linkedin.com/jobs/view/4299973334/,Site Reliability Engineering Co-Op,Activision Blizzard,https://www.linkedin.com/company/activision-blizzard/life,"Shanghai, Shanghai, China",Saudi Arabia,Reposted 1 week ago,,On-site,Internship,,,,,,IT,DevOps,Kubernetes,Other,0.87,2026-02-24 08:02:27.959376,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4363249955/,linkedin,4363249955,https://www.linkedin.com/jobs/view/4363249955/,能源电力咨询,国网英大集团,https://www.linkedin.com/company/%E5%9B%BD%E7%BD%91%E8%8B%B1%E5%A4%A7%E9%9B%86%E5%9B%A2/life,"Nanjing, Jiangsu, China",Saudi Arabia,1 week ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:02:25.616872,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4372660806/,linkedin,4372660806,https://www.linkedin.com/jobs/view/4372660806/,District Manager - Medical Aesthetics ID198038,艾伯维医药贸易(上海)有限公司,https://www.linkedin.com/company/%E8%89%BE%E4%BC%AF%E7%BB%B4%E5%8C%BB%E8%8D%AF%E8%B4%B8%E6%98%93-%E4%B8%8A%E6%B5%B7-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/life,"Foshan, Guangdong, China",Saudi Arabia,5 days ago,,On-site,Full-time,,,,,,Non-IT,Marketing,General,Other,0.42,2026-02-24 08:02:23.310572,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4327991380/,linkedin,4327991380,https://www.linkedin.com/jobs/view/4327991380/,Senior Sales Engineer,The Timken Company,https://www.linkedin.com/company/the-timken-company/life,"Beijing, China",Saudi Arabia,Reposted 3 days ago,,On-site,Full-time,,,,,,Non-IT,Marketing,General,Other,0.66,2026-02-24 08:02:21.005638,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4343895505/,linkedin,4343895505,https://www.linkedin.com/jobs/view/4343895505/,Full-Stack Developer,Crimson Education,https://www.linkedin.com/company/crimsoneducation/life,"Shanghai, Shanghai, China",Saudi Arabia,Reposted 18 hours ago,,Remote,Full-time,,,,,,IT,Frontend,React,Other,1.0,2026-02-24 08:02:18.706974,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4364518002/,linkedin,4364518002,https://www.linkedin.com/jobs/view/4364518002/,财务管培生（接受外派国外）,深圳市芯启源科技有限公司,https://www.linkedin.com/company/%E6%B7%B1%E5%9C%B3%E5%B8%82%E8%8A%AF%E5%90%AF%E6%BA%90%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/life,"Taiyuan, Shanxi, China",Saudi Arabia,1 week ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:01:59.110009,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4352244955/,linkedin,4352244955,https://www.linkedin.com/jobs/view/4352244955/,Technical Artist - Tech,EA SPORTS,https://www.linkedin.com/company/easports/life,"Shanghai, Shanghai, China",Saudi Arabia,Reposted 2 days ago,,Hybrid,Full-time,,,,,,IT,Backend,Python,Other,0.77,2026-02-24 08:01:56.802367,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4361837378/,linkedin,4361837378,https://www.linkedin.com/jobs/view/4361837378/,Network&Firewall Specialist,雅科贝思精密机电(上海)有限公司,https://www.linkedin.com/company/%E9%9B%85%E7%A7%91%E8%B4%9D%E6%80%9D%E7%B2%BE%E5%AF%86%E6%9C%BA%E7%94%B5-%E4%B8%8A%E6%B5%B7-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/life,"Nantong, Jiangsu, China",Saudi Arabia,2 weeks ago,,On-site,Full-time,,,,,,Non-IT,Operations,Admin,Other,0.66,2026-02-24 08:01:54.501472,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374531706/,linkedin,4374531706,https://www.linkedin.com/jobs/view/4374531706/,海外售前工程师（2026）,白云集团,https://www.linkedin.com/company/%E7%99%BD%E4%BA%91%E9%9B%86%E5%9B%A2/life,"Guangzhou, Guangdong, China",Saudi Arabia,5 hours ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:01:52.199087,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370533582/,linkedin,4370533582,https://www.linkedin.com/jobs/view/4370533582/,E&I Engineer,Clariant,https://www.linkedin.com/company/clariant/life,"Jianping County, Liaoning, China",Saudi Arabia,2 weeks ago,,On-site,Full-time,,,,,,Non-IT,HR,Recruitment,Other,0.78,2026-02-24 08:01:49.793614,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370937721/,linkedin,4370937721,https://www.linkedin.com/jobs/view/4370937721/,English Teacher,Elevate,https://www.linkedin.com/company/elevate-ats/life,"Beijing, Beijing, China",Saudi Arabia,2 weeks ago,49 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Education,Other,Other,0.9,2026-02-24 08:01:47.392058,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4282856662/,linkedin,4282856662,https://www.linkedin.com/jobs/view/4282856662/,Senior Nutrition Consultant,Cargill,https://www.linkedin.com/company/cargill/life,"Beijing, Beijing, China",Saudi Arabia,Reposted 16 hours ago,,,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:01:27.201599,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4376547347/,linkedin,4376547347,https://www.linkedin.com/jobs/view/4376547347/,Credit Risk Analyst (Remote),Talent Bridge,https://www.linkedin.com/company/talent-bridgee/life,APAC,Japan,23 hours ago,,Remote,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,2026-02-24 08:01:24.881294,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370920785/,linkedin,4370920785,https://www.linkedin.com/jobs/view/4370920785/,Kindergarten English Teacher,Elevate,https://www.linkedin.com/company/elevate-ats/life,"Chengdu, Sichuan, China",Saudi Arabia,2 weeks ago,30 applicants No response insights available yet,On-site,Full-time,,,,,,Non-IT,Education,Other,Other,0.42,2026-02-24 08:01:22.540617,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370965209/,linkedin,4370965209,https://www.linkedin.com/jobs/view/4370965209/,Assistant Category Manager,A.P. Moller - Maersk,https://www.linkedin.com/company/maersk-group/life,"Shanghai, Shanghai, China",Saudi Arabia,1 week ago,,On-site,Full-time,,,,,,Non-IT,Management,General,Other,0.42,2026-02-24 08:01:20.255274,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370936731/,linkedin,4370936731,https://www.linkedin.com/jobs/view/4370936731/,Freelance Writing Specialist (Remote),Accelleron,https://www.linkedin.com/company/accelleron-industries/life,"Chongqing, Chongqing, China",Saudi Arabia,2 weeks ago,,On-site,Full-time,,,"USD35–45 per hour Role Overview One of our clients is partnering with a leading AI research team on a large-scale supervised fine-tuning (SFT) initiative aimed at improving how advanced language models respond to real-world questions. We are seeking strong writers and critical thinkers to contribute as independent contractors on a flexible, project-based basis. This opportunity is ideal for individuals with excellent reasoning and communication skills who are interested in contributing to applied AI research while maintaining control over their schedule. Key Responsibilities Create realistic prompts that reflect how people naturally ask questions across general topics Review and edit AI-generated responses for clarity, accuracy, and usefulness Write high-quality human-authored responses to selected prompts Generate small variations of prompts to test nuanced differences in model behavior Evaluate responses across varying lengths, tones, and instructional styles Identify ambiguities, weaknesses, or failure cases in model outputs Ideal Qualifications Current undergraduate or graduate student, or recent graduate Strong written communication and critical thinking skills Ability to synthesize information clearly and accurately High attention to detail and comfort comparing similar written responses Ability to work independently and manage time effectively in a remote environment Applicants from diverse academic backgrounds are encouraged to apply. Engagement Details Fully remote and asynchronous — work on your own schedule Expected","approximately 10–40 hours per week Project-based engagement with potential for extension based on project needs Work performed on an independent contractor basis Compensation & Contract Terms $35–$45 per hour, based on experience and performance Independent contractor classification Application Process Submit your resume Complete a brief background form Selected applicants will be invited to complete a short sample task We consider all qualified applicants without regard to legally protected characteristics and provide reasonable accommodations upon request.",,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:01:17.857793,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370643278/,linkedin,4370643278,https://www.linkedin.com/jobs/view/4370643278/,Primary Class Teacher,Nord Anglia Education,https://www.linkedin.com/company/nord-anglia-education/life,"Beijing, Beijing, China",Saudi Arabia,1 week ago,,On-site,Full-time,,,,,,Non-IT,Education,Other,Other,0.42,2026-02-24 08:01:15.475675,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4366792735/,linkedin,4366792735,https://www.linkedin.com/jobs/view/4366792735/,Brand Communication Manager APAC,Continental,https://www.linkedin.com/company/continental/life,"Shanghai, Shanghai, China",Saudi Arabia,Reposted 1 week ago,,On-site,Full-time,,,,,,IT,IT-Other,General,Other,0.51,2026-02-24 08:00:55.821523,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4376543333/,linkedin,4376543333,https://www.linkedin.com/jobs/view/4376543333/,"Fundraising Associate, G6, UNICEF China, Beijing",China Development Brief,https://www.linkedin.com/company/china-development-brief/life,"Beijing, Beijing, China",Saudi Arabia,1 day ago,,On-site,Contract,,Fixed Term Appointment Duty Station: Beijing Level: G-6,,,,Non-IT,Legal,Other,Other,0.42,2026-02-24 08:00:53.527438,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373536620/,linkedin,4373536620,https://www.linkedin.com/jobs/view/4373536620/,Talent Acquisition Partner,A1,https://www.linkedin.com/company/aonedev/life,China,Saudi Arabia,Reposted 15 hours ago,26 applicants Promoted by hirer,Remote,Full-time,,,,,,Non-IT,HR,Recruitment,Other,0.42,2026-02-24 08:00:51.131829,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373780586/,linkedin,4373780586,https://www.linkedin.com/jobs/view/4373780586/,Maritime Research Analyst,百利,https://www.linkedin.com/company/%E7%99%BE%E5%88%A9/life,"Shanghai, Shanghai, China",Saudi Arabia,2 days ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,2026-02-24 08:00:48.652204,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375476600/,linkedin,4375476600,https://www.linkedin.com/jobs/view/4375476600/,Commissioning Lead FPSO,ClarineT,https://www.linkedin.com/company/clarinet/life,Guangzhou-Foshan Metropolitan Area,Saudi Arabia,4 days ago,,Remote,Contract,,,,,,Non-IT,Legal,Other,Other,0.42,2026-02-24 08:00:46.271480,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375824630/,linkedin,4375824630,https://www.linkedin.com/jobs/view/4375824630/,Arabic-Speaking Senior Government Affairs & Policy Advisor (Gulf),MindFriend PRO,https://www.linkedin.com/company/mindfriend-pro/life,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,3 days ago,75 applicants No response insights available yet,Hybrid,Full-time,,,"USD $200K + Bonus Top-tier salary + all travel expenses covered We are seeking a highly disciplined, expert Senior Project Manager to serve as the primary strategic lead and communicator between our European clients and stakeholders across the GCC. This role requires a unique blend of high-level project management, geopolitical savvy, and extreme operational flexibility. You will be responsible for navigating complex government-related business environments and ensuring seamless execution of international initiatives. This position is not entry-level. All requirements listed below are mandatory unless stated otherwise. Requirements Candidates who do not meet all of the following criteria will not be considered: Non-Negotiable Requirements Fluent in Arabic and English (spoken, written, and reading at professional level) Minimum Bachelor's degree (Master's preferred) Minimum 5 years' proven experience as a Project Manager Demonstrated professional experience working in Qatar, UAE, Bahrain, Kuwait, and/or Saudi Arabia Strong understanding of Middle East geopolitics and regional sensitivities Proven experience handling government-related or government-adjacent business in the Gulf region Exceptional writing, research, and briefing capabilities Ability to manage high-level communications between European stakeholders and Gulf counterparts Able to travel internationally with 24 hours' notice Highly discreet, professional, and culturally aware Applications that do not meet these criteria will not be considered. Preferred Qualifications Fluency in additional languages beyond Arabic and English Established network within Gulf state regulatory or governmental bodies Core Responsibilities Lead strategic projects between European clients and Gulf-based stakeholders Manage cross-border communications and stakeholder alignment Prepare high-level briefing papers, research notes, and strategic reports Navigate government processes and institutional protocols in the Gulf region Ensure projects are delivered on time and aligned with geopolitical realities Represent the organisation in senior meetings when required Benefits Top-Tier Salary: (USD $ 200,000+ Annually) Plus Bonus a highly competitive compensation package. Full Expense Coverage: All business travel and logistical expenses are fully paid. Hybrid Environment: A flexible working model combining remote work with essential on-site presence. Professional Prestige: Work within a high-stakes, international professional environment at the intersection of European and Gulf commerce.",,,Non-IT,HR,General,Other,0.66,2026-02-24 08:00:26.072555,2026-02-25T18:01:32
